company,job_id,title,location,url
Point72,8506241002,"Support Engineer, Macro Technology  ","Bengaluru, India ",https://boards.greenhouse.io/point72/jobs/8506241002?gh_jid=8506241002
Point72,8621331002,"Systems Analyst, Workday Hcm/Payroll","Bengaluru, India ",https://boards.greenhouse.io/point72/jobs/8621331002?gh_jid=8621331002
Point72,8128613002,"Systems Analyst, Workday HCM/Payroll ","New York, NY or Stamford, CT ",https://boards.greenhouse.io/point72/jobs/8128613002?gh_jid=8128613002
Point72,8720568002,Talent Acquisition Analyst,"Bengaluru, India ",https://boards.greenhouse.io/point72/jobs/8720568002?gh_jid=8720568002
Point72,8639295002,"Tax Specialist, Private Credit","Stamford, CT",https://boards.greenhouse.io/point72/jobs/8639295002?gh_jid=8639295002
Point72,8470606002,Trader,London,https://boards.greenhouse.io/point72/jobs/8470606002?gh_jid=8470606002
Point72,8375066002,Trader/Quant Analyst ,"Stamford, New York",https://boards.greenhouse.io/point72/jobs/8375066002?gh_jid=8375066002
Point72,8099477002,Ubuntu Linux Engineer,"Bengaluru, India",https://boards.greenhouse.io/point72/jobs/8099477002?gh_jid=8099477002
Point72,8691433002,"UHNW Tax Specialist, Family Office","Stamford, CT",https://boards.greenhouse.io/point72/jobs/8691433002?gh_jid=8691433002
Point72,8560134002,User Access Certification Analyst,"Bengaluru, India",https://boards.greenhouse.io/point72/jobs/8560134002?gh_jid=8560134002
Point72,8557640002,User Access Certification Analyst,Warsaw,https://boards.greenhouse.io/point72/jobs/8557640002?gh_jid=8557640002
